"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"109","FSUC","34909","Greaux, Lauren","30.06","Stopwatch",""
"109","UMICH","28137","Nunez, Nicole","30.06","Stopwatch",""
"112","UCONN","28384","Helmke, Eva","30.07","Stopwatch",""
"112","JMU","13862","Molinero, Lydia","30.07","Stopwatch",""
"114","SCUCD","31554","Phung, Paige","30.09","Stopwatch",""
"114","UPENN","17910","Wu, Annie","30.09","Stopwatch",""
"116","UCLAS","25021","Reitano, Olivia","30.10","Stopwatch",""
"117","UNL","29625","Erlbacher, Leah","30.11","Stopwatch",""
"117","KSSC","26160","Shope, Olivia","30.11","Stopwatch",""
"119","UMCS","28265","Perks, Celia","30.14","Stopwatch",""
"120","SCUW","35272","Komberec, Ava","30.17","Stopwatch",""
"120","UOFO","17376","Steffe, Amelia","30.17","Stopwatch",""
"122","TULSC","31436","Mulvey, Rosemary","30.18","Stopwatch",""
"123","SCUW","15436","Conroy, Sally","30.19","Stopwatch",""
"124","MOFO","36531","Boehme, Tessa","30.21","Stopwatch",""
"125","CWRU","37574","Hsu, Emily","30.22","Stopwatch",""
"126","VTECH","21050","Barrett, Sophia","30.23","Stopwatch",""
"126","UBUF","25157","Huyck, Claire","30.23","Stopwatch",""
"126","NEAST","28774","Nguyen, Thuytien","30.23","Stopwatch",""
"126","ISC","24864","Young, Ella","30.23","Stopwatch",""
"130","SCIU","29728","Lane, Amanda","30.24","Stopwatch",""
"131","DUKE","31516","Chmiel, Zofia","30.25","Stopwatch",""
"132","CU","35043","Auerbach, Jackie","30.26","Stopwatch",""
"132","SCUW","33146","Lockard, Abby","30.26","Stopwatch",""
"134","ISC","18708","Hou, Jennifer","30.27","Stopwatch",""
"135","GVSU","14996","Patterson, Rachel","30.28","Stopwatch",""
"136","NDSC","22556","Izzo, Mary","30.33","Stopwatch",""
"136","SCU","18058","Pollack, Maylin","30.33","Stopwatch",""
"138","WFU","18472","Garlove, Emory","30.34","Stopwatch",""
"138","LUM","22411","Hultgren, Kyra","30.34","Stopwatch",""
"140","NCSU","34369","Seitz, Lucy","30.35","Stopwatch",""
"141","CLEM","31884","Bork, Samantha","30.36","Stopwatch",""
"141","AUB","32270","Carver, Chloe","30.36","Stopwatch",""
"141","UCONN","23713","Jandura, Carolyn","30.36","Stopwatch",""
"141","FSUC","21122","Kohs, Madeline","30.36","Stopwatch",""
"145","UMICH","22542","Alaish, Gabriella","30.37","Stopwatch",""
"145","VCS","28469","Dobrydney, Jackie","30.37","Stopwatch",""
"147","CSU","26541","Prien, Lauren","30.38","Stopwatch",""
"148","CU","16821","Lin, Madison","30.39","Stopwatch",""
"149","PSU","29412","Scheivert, Alison","30.40","Stopwatch",""
"150","UMSC","31659","Gioia, Isabella","30.41","Stopwatch",""
"150","MSUSC","35403","Hasson, Ava","30.41","Stopwatch",""
"152","DUKE","35148","Guglielmo, Ava","30.42","Stopwatch",""
"152","UOFO","31504","Quaid, Colleen","30.42","Stopwatch",""
"154","UNL","24694","Lawrence, Ella","30.43","Stopwatch",""
"155","USU","35008","Bachman, Hayley","30.44","Stopwatch",""
"155","UTD","38621","Partridge, Emily","30.44","Stopwatch",""
"157","UKSC","26273","MacEachran, Pryor","30.45","Stopwatch",""
"157","UCLAS","18317","Nguyen, Erika","30.45","Stopwatch",""
"159","PSU","16787","Laureys, Kamryn","30.46","Stopwatch",""
"159","UVA","20443","Pratt, Caroline","30.46","Stopwatch",""
"161","CU","18274","Brower, Livy","30.47","Stopwatch",""
"161","GWCS","39511","Donat, McKayla","30.47","Stopwatch",""
"163","AZCS","31849","Oslowski, Jordan","30.48","Stopwatch",""
"163","CMU","21511","Shields, Johnee","30.48","Stopwatch",""
"165","KSSC","33219","Graves, Anna","30.49","Stopwatch",""
"165","W&M","37185","Gray, Phoebe","30.49","Stopwatch",""
"165","UCONN","36582","Harhay, Jane","30.49","Stopwatch",""
"168","CSOSU","34206","Jha, Bianca","31.23","Stopwatch",""
