"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"57","ISUSC","23603","Copple, Carson","27.83","Stopwatch",""
"57","PITT","30304","Davis, Andrew","27.83","Stopwatch",""
"57","NCSU","14546","McDevitt, Liam","27.83","Stopwatch",""
"60","ASU","34246","De Guzman, Melvin","27.85","Stopwatch",""
"61","UNCCH","23089","Zhang, Jeffrey","27.86","Stopwatch",""
"62","W&M","37213","Leon Guerrero, Ty","27.89","Stopwatch",""
"63","ASU","24119","Guidry, Jordan","27.91","Stopwatch",""
"64","GCUC","27815","Cook, Jacob","27.92","Stopwatch",""
"65","ECS","26773","Lancellotti, Mason","27.93","Stopwatch",""
"65","ASU","34499","Louden, Braden","27.93","Stopwatch",""
"67","GVSU","17552","Patterson, Jay","27.94","Stopwatch",""
"68","UCR","18467","Tran, Ethan","27.96","Stopwatch",""
"68","FLOR","29601","Whitaker, Matt","27.96","Stopwatch",""
"70","ECS","36446","He, Kenneth","27.97","Stopwatch",""
"70","NDSC","36316","Senese, Matthew","27.97","Stopwatch",""
"72","UCSD","30447","Kim, Lucas","27.98","Stopwatch",""
"73","LU","29680","Stubbs, Kierro","27.99","Stopwatch",""
"74","PURD","35798","Hovyadinov, Nikita","28.00","Stopwatch",""
"75","UOFO","38567","Tsubota, Chase","28.01","Stopwatch",""
"76","AZCS","30094","Super, Adam","28.05","Stopwatch",""
"77","SCUW","03175","Chen, David","28.06","Stopwatch",""
"77","PITT","35462","Choi, Paul","28.06","Stopwatch",""
"79","UPENN","38574","Liu, Mason","28.09","Stopwatch",""
"79","PURD","28757","Perri, Roman","28.09","Stopwatch",""
"81","USCA","31896","Johnson, Ford","28.10","Stopwatch",""
"81","CAL","37259","Zhang, Wentao","28.10","Stopwatch",""
"83","UCR","38359","Chang, Cole","28.11","Stopwatch",""
"83","MOFO","22206","Heberle, Luke","28.11","Stopwatch",""
"83","ECS","26751","Miao, Mikael","28.11","Stopwatch",""
"83","SCUW","24626","Steffen, Chuck","28.11","Stopwatch",""
"87","UTES","27123","Yang, Edison","28.15","Stopwatch",""
"88","ISC","15005","Fenixdy, Darren","28.16","Stopwatch",""
"89","CMUCS","17893","Crotty, Michael","28.17","Stopwatch",""
"90","MN","22948","Blas, Avery","28.18","Stopwatch",""
"90","FSUC","34767","Feller, Curtis","28.18","Stopwatch",""
"90","GVSU","28642","Gardner, Brandon","28.18","Stopwatch",""
"93","UDSC","15116","Anderson, Michael","28.19","Stopwatch",""
"93","UMCS","28295","Sautter, Joshua","28.19","Stopwatch",""
"93","ASU","33023","Woods, Cooper","28.19","Stopwatch",""
"96","NSUSC","37551","Adams, Noah","28.20","Stopwatch",""
"96","CMUCS","26500","Humphreys, Richard","28.20","Stopwatch",""
"96","CWRU","36642","Qin, Charlie","28.20","Stopwatch",""
"99","TAMCS","26711","Jeffery, Matthew","28.21","Stopwatch",""
"100","JMU","22827","Hamilton, Stirling","28.22","Stopwatch",""
"100","GCUC","35064","Pool, Maddox","28.22","Stopwatch",""
"100","DUKE","34988","Song, Ethan","28.22","Stopwatch",""
"103","AZCS","37145","Curtis, Caleb","28.25","Stopwatch",""
"103","UVA","14161","Schaefer, Alexander","28.25","Stopwatch",""
"105","LUSC","37955","Babka, Alex","28.27","Stopwatch",""
"105","LU","08525","Helsby, Carter","28.27","Stopwatch",""
"105","USU","32118","Wonka, Charles","28.27","Stopwatch",""
"108","UCONN","38635","Katra, Marko","28.29","Stopwatch",""
"108","ISC","29905","Walby, Philip","28.29","Stopwatch",""
"110","CSOSU","35551","Cardwell, Jackson","28.30","Stopwatch",""
"111","UCONN","15449","Cocchiola, Jonathan","28.31","Stopwatch",""
"111","VTECH","27534","Conaton, William","28.31","Stopwatch",""
"113","UNCCH","35922","Kim, Jeremy","28.33","Stopwatch",""
"114","NDSC","37584","Schaars, Kevin","28.34","Stopwatch",""
"114","TAMCS","12591","Wu, Derek","28.34","Stopwatch",""
"116","MARQ","18917","Broghammer, Joe","28.37","Stopwatch",""
"117","UBUF","33543","Ioannisci, Alexander","28.38","Stopwatch",""
"118","UNL","26243","Bidasee, Sean","28.40","Stopwatch",""
"118","PSU","34846","Cheslock, Carter","28.40","Stopwatch",""
"120","UMD","22906","Jo, Benjamin","28.41","Stopwatch",""
"120","UTD","38625","Kurkal, Tarun","28.41","Stopwatch",""
"122","CAL","37585","Wu, Dylan","28.42","Stopwatch",""
"122","ISC","30041","Xie, Orlando","28.42","Stopwatch",""
"124","ECS","39325","Lewandowski, Shunji","28.43","Stopwatch",""
"125","USCA","17025","Cembrano, Matt","28.45","Stopwatch",""
"125","UGAS","38364","Fedke, Ethan","28.45","Stopwatch",""
"127","SCIU","17076","Schlyer, Ryan","28.47","Stopwatch",""
"128","WUSTL","27958","Ding, Chouchi","28.49","Stopwatch",""
"128","SLUSC","24801","Donovan, Rowan","28.49","Stopwatch",""
"128","GMUSC","30588","Riedl, Finn","28.49","Stopwatch",""
"131","TTUSC","32068","Sander, George","28.50","Stopwatch",""
"132","DUCS","24914","Heisman, Andrew","28.53","Stopwatch",""
"132","SRUS","38528","Pfennigwerth, Nathan","28.53","Stopwatch",""
"134","UCFFL","22505","Tamaroff, Alec","28.54","Stopwatch",""
"135","UMCS","28269","Mei, Ian","28.55","Stopwatch",""
"136","UCONN","22755","Ji, Alex","28.56","Stopwatch",""
"137","SCUW","13803","Bohachek, Ian","28.57","Stopwatch",""
"137","UMSC","12094","Buenano, Sebastian","28.57","Stopwatch",""
"139","UNCW","29738","Ellis, Colton","28.58","Stopwatch",""
"139","NEAST","18455","Tang, Erik","28.58","Stopwatch",""
"141","SCUW","34415","Klein, Daniel","28.59","Stopwatch",""
"142","GTSC","13920","Donahoe, John","28.60","Stopwatch",""
"143","UTES","33741","Collins, Steven","28.61","Stopwatch",""
"143","SCAR","26649","Wang, Yijie","28.61","Stopwatch",""
"145","CAL","29878","Roberts, Daniel","28.63","Stopwatch",""
"145","CMUCS","39800","Tran, Theo","28.63","Stopwatch",""
"145","YALE","25762","Zhu, Vincent","28.63","Stopwatch",""
"148","CMUCS","17839","Xu, Gordon","28.65","Stopwatch",""
"149","JMU","20127","Coleman, James","28.67","Stopwatch",""
"149","UMCS","23067","Lee, Austin","28.67","Stopwatch",""
"149","UALA","36725","Murdock, Paul","28.67","Stopwatch",""
"152","UTES","20675","Savinovich, Luke","28.68","Stopwatch",""
"153","SCUW","38605","Dorn, Noah","28.69","Stopwatch",""
"153","UCI","30241","Yang, Alexander","28.69","Stopwatch",""
"155","SCU","24838","Horey, Charlie","28.70","Stopwatch",""
"156","UCONN","15445","Datz, David","28.71","Stopwatch",""
"156","CCU","20797","DiPietro, Austin","28.71","Stopwatch",""
"156","UNCCH","35070","Koo, Raphael","28.71","Stopwatch",""
"159","GTOWN","16588","Li, Kevin","28.72","Stopwatch",""
"159","UKCS","35042","Taylor, Trent","28.72","Stopwatch",""
"161","UMD","33853","Karcheuski, Daniel","28.73","Stopwatch",""
"161","UMD","36498","Miller, Justin","28.73","Stopwatch",""
"163","PSU","34857","Koptyra, Zachary","28.75","Stopwatch",""
"164","ASU","34235","Stevens, Ryder","28.77","Stopwatch",""
"165","CU","26618","Hetlage, Patrick","28.78","Stopwatch",""
"165","CWRU","37668","Jacobs, Charlie","28.78","Stopwatch",""
"167","UCCS","27029","Krupinski, Blake","28.79","Stopwatch",""
