"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"96","VTECH","14564","Rosenhein, Drew","22.14","Stopwatch",""
"96","ISC","36050","Zhao, Edward","22.14","Stopwatch",""
"98","SCAR","28066","Jarr, Ethan","22.15","Stopwatch",""
"98","MOFO","23090","McGovern, Owen","22.15","Stopwatch",""
"98","PSU","19484","Murtha, Ryan","22.15","Stopwatch",""
"98","MIZZ","36130","Plautz, Liam","22.15","Stopwatch",""
"102","CU","16891","Allred, Joseph","22.18","Stopwatch",""
"102","UCSD","23867","Frauenzimmer, Flip","22.18","Stopwatch",""
"102","PSU","34857","Koptyra, Zachary","22.18","Stopwatch",""
"102","MSUSC","35722","Lezovich, Zachary","22.18","Stopwatch",""
"106","CPSC","17158","Cunnan, Calvin","22.21","Stopwatch",""
"106","BROWN","35270","Hammett, Christopher","22.21","Stopwatch",""
"108","PURD","35522","Alleman, Jack","22.22","Stopwatch",""
"108","FLOR","34440","Wu, Charlie","22.22","Stopwatch",""
"110","WUSTL","36080","Bocsi, Daniel","22.23","Stopwatch",""
"111","UCSD","37580","Umbay, Sebastian","22.24","Stopwatch",""
"112","CLEM","35495","Hafner, Justin","22.25","Stopwatch",""
"112","CLEM","27145","Healy, Chase","22.25","Stopwatch",""
"112","GTSC","33580","Klingenberg, Brennan","22.25","Stopwatch",""
"112","YALE","33185","Xie, Brady","22.25","Stopwatch",""
"116","TAMCS","26563","Jaya, Putu Elvin","22.26","Stopwatch",""
"116","UCFFL","36009","Jordan, Cole","22.26","Stopwatch",""
"118","PSU","32207","Kim, Eric","22.27","Stopwatch",""
"119","LU","29680","Stubbs, Kierro","22.28","Stopwatch",""
"120","GVSU","17552","Patterson, Jay","22.29","Stopwatch",""
"120","USCA","38437","Shannon, Maddoc","22.29","Stopwatch",""
"122","GTSC","19512","Rimsa, Thomas","22.30","Stopwatch",""
"123","LU","22813","Dyer, Nathanael","22.32","Stopwatch",""
"123","CMUCS","26500","Humphreys, Richard","22.32","Stopwatch",""
"123","MOFO","22210","Liberto, Evan","22.32","Stopwatch",""
"123","UKCS","34290","Nenkov, Miles","22.32","Stopwatch",""
"123","KSSC","26175","Reichenbach, Cameron","22.32","Stopwatch",""
"123","GCUC","27919","Wagner, Jack","22.32","Stopwatch",""
"129","NDSC","22494","Held, Drew","22.33","Stopwatch",""
"130","SANTA","30502","Ruth, Hudson","22.34","Stopwatch",""
"131","UTES","20808","Atzet, Ethan","22.35","Stopwatch",""
"131","GTOWN","36419","Keller, Luke","22.35","Stopwatch",""
"131","UPENN","31490","Ping, Evan","22.35","Stopwatch",""
"134","ISC","35076","Flaherty, Ian","22.36","Stopwatch",""
"134","JMU","26943","Schwabe, AJ","22.36","Stopwatch",""
"136","GTOWN","36428","Cao, Conrad","22.37","Stopwatch",""
"136","APPST","31514","Foeri, Tyler","22.37","Stopwatch",""
"136","UCONN","22764","Leite, Marcelo","22.37","Stopwatch",""
"136","ISC","30457","Marchand, Henri","22.37","Stopwatch",""
"136","ISC","24026","Shvydkoy, Dmitriy","22.37","Stopwatch",""
"141","VCS","35744","Ellis, Jaden","22.38","Stopwatch",""
"142","MOFO","27283","Reitter, Aidan","22.39","Stopwatch",""
"143","NUIL","23771","Azuma-Hall, Miles","22.40","Stopwatch",""
"144","ISUSC","23604","Diede, Ryan","22.41","Stopwatch",""
"144","GVSU","28483","Harding, Mason","22.41","Stopwatch",""
"146","GTSC","34218","Abdo, Adel","22.42","Stopwatch",""
"146","SANTA","24014","Bursin, Peyton","22.42","Stopwatch",""
"146","CLEM","15325","Dix, Ryan","22.42","Stopwatch",""
"146","MARQ","36413","Islas, Fernando","22.42","Stopwatch",""
"150","ASU","15163","Anderson, Ethan","22.43","Stopwatch",""
"150","UCSD","37277","Joshi, Noah","22.43","Stopwatch",""
"150","NUIL","33197","Kubica, Clement","22.43","Stopwatch",""
"150","WVAU","21361","Matyas, Nicholas","22.43","Stopwatch",""
"150","CPSC","36846","Naim, Joshua","22.43","Stopwatch",""
"150","WVAU","34372","Nist, Holden","22.43","Stopwatch",""
"150","CLEM","16374","Simpkins, Ben","22.43","Stopwatch",""
"150","ISC","29788","Wetherill, Mitchell","22.43","Stopwatch",""
"158","UPENN","39535","Hibbert, Caiden","22.44","Stopwatch",""
"158","UMD","22906","Jo, Benjamin","22.44","Stopwatch",""
"158","UCONN","22761","Niemczyk, Andrew","22.44","Stopwatch",""
"158","CAL","37259","Zhang, Wentao","22.44","Stopwatch",""
"162","CMUCS","38289","Leung, Alex","22.45","Stopwatch",""
"162","CSOSU","20437","Senchyshak, Ryan","22.45","Stopwatch",""
"162","CAL","24469","Tang, York","22.45","Stopwatch",""
"165","LU","33990","Hall, Aaron","22.46","Stopwatch",""
"165","UNCW","34792","Krom, Tyler","22.46","Stopwatch",""
"165","WUSTL","17319","Lien, Geoffrey","22.46","Stopwatch",""
"165","GTOWN","25399","Maconochie, Ethan","22.46","Stopwatch",""
"165","SCUW","16457","Skantz, Joseph","22.46","Stopwatch",""
