"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"1","AZCS","32016","Grandpre, Preston","21.32","Stopwatch",""
"2","CU","37791","Iwers, John","22.51","Stopwatch",""
"3","UCSD","24921","Lee, Ryan","22.54","Stopwatch",""
"3","DUKE","37800","Lee, Ryan","22.54","Stopwatch",""
"5","KSSC","26212","Satterfield, Caleb","22.60","Stopwatch",""
"6","SCU","18020","Tu, Will","22.69","Stopwatch",""
"7","UCLAS","38106","Fong, AJ","22.76","Stopwatch",""
"8","WVAU","27723","Howe, Jacob","22.93","Stopwatch",""
"8","LU","22807","Rhodenizer, William","22.93","Stopwatch",""
"10","PURD","25940","Reese, Kellen","22.97","Stopwatch",""
"11","ISUSC","32960","Behrens, Blake","22.99","Stopwatch",""
"12","CSOSU","21458","Guenther, Chase","23.07","Stopwatch",""
"13","ASU","28891","Hunter, Josh","23.21","Stopwatch",""
"13","FSUC","17739","Laurie, Aiden","23.21","Stopwatch",""
"15","LU","16835","Kolter, Trent","23.22","Stopwatch",""
"15","NAUCS","25536","Pollock, Xander","23.22","Stopwatch",""
"15","UCSD","31855","Zheng, Tony","23.22","Stopwatch",""
"18","NCSU","22825","Neumann, Asher","23.23","Stopwatch",""
"19","UMD","30014","Badrak, Trent","23.26","Stopwatch",""
"19","VUSC","26100","Ford, William","23.26","Stopwatch",""
"21","CPSC","24632","Flesner, Nathan","23.27","Stopwatch",""
"22","SCUW","16457","Skantz, Joseph","23.28","Stopwatch",""
"23","BGCS","35660","Bushong, Evan","23.31","Stopwatch",""
"24","UGAS","19371","Ice, Edward","23.35","Stopwatch",""
"24","UCI","29998","Lau, Eric","23.35","Stopwatch",""
"24","FSUC","20933","White, Aidan","23.35","Stopwatch",""
"27","GVSU","39367","Raskay, Kyle","23.36","Stopwatch",""
"28","NCSU","32137","Stuck, Evan","23.38","Stopwatch",""
"29","SLUSC","35450","Naji, Moody","23.39","Stopwatch",""
"29","UGAS","20135","Wang, Daniel","23.39","Stopwatch",""
"31","CSOSU","39426","Owusu, Aaron","23.40","Stopwatch",""
"32","FSUC","35238","Mirsaderov, Nik","23.41","Stopwatch",""
"33","FSUC","39453","Kvashchuk, Mykhailo","23.43","Stopwatch",""
"34","CAL","29363","Pak, Joshua","23.44","Stopwatch",""
"35","GCUC","24439","Wilson, Kai","23.45","Stopwatch",""
"36","SANTA","21409","Cassayre, Dylan","23.51","Stopwatch",""
"37","SCAR","28066","Jarr, Ethan","23.52","Stopwatch",""
"38","VTECH","35688","Young, Hatcher","23.53","Stopwatch",""
"39","UMCS","16069","Doughty, Ben","23.55","Stopwatch",""
"40","NCSU","27159","Loughmiller, Max","23.56","Stopwatch",""
"41","PSU","32207","Kim, Eric","23.59","Stopwatch",""
"42","AUB","33664","Cresap, Brandon","23.60","Stopwatch",""
"42","CMUCS","26500","Humphreys, Richard","23.60","Stopwatch",""
"44","ISC","29782","Philipov, Daniel","23.63","Stopwatch",""
"45","TAMCS","26610","Thomas, Nathaniel","23.65","Stopwatch",""
"45","CU","20692","Wielgus, Daniel","23.65","Stopwatch",""
"47","GTSC","34374","Hanks, Joshua","23.67","Stopwatch",""
"47","UVA","34089","Ooi, Ethan","23.67","Stopwatch",""
"49","LU","33992","Schuijt, Chaz","23.68","Stopwatch",""
"50","SANTA","30502","Ruth, Hudson","23.69","Stopwatch",""
"51","UGAS","33893","Gonzalez, Daniel","23.70","Stopwatch",""
"52","PURD","35604","Tandon, Raghav","23.71","Stopwatch",""
"52","PURD","28752","VanMatre, Landon","23.71","Stopwatch",""
"54","UPENN","39535","Hibbert, Caiden","23.72","Stopwatch",""
"55","VUSC","39474","Kilponen, William","23.73","Stopwatch",""
"56","ASU","34833","Leatherwood, Kieran","23.81","Stopwatch",""
"56","FSUC","36966","Szabo, Marcus","23.81","Stopwatch",""
"58","UVA","34088","Mendoza, Ramses","23.82","Stopwatch",""
"59","CLEM","15325","Dix, Ryan","23.83","Stopwatch",""
"59","WMU","20705","Simoncini, Leonardo","23.83","Stopwatch",""
"59","CMU","27656","Tyner, Ryan","23.83","Stopwatch",""
"62","MSUSC","35722","Lezovich, Zachary","23.84","Stopwatch",""
"63","UVA","34057","Armitage, Kyle","23.85","Stopwatch",""
"64","PURD","21816","Vatchev, Victor","23.86","Stopwatch",""
"65","CSOSU","35139","Foy, Kearney","23.89","Stopwatch",""
"66","CAL","37259","Zhang, Wentao","23.92","Stopwatch",""
"67","SCU","36968","Gorji, Aveed","23.94","Stopwatch",""
