"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"89","OSU","38549","Lee, Christopher","2:05.65","Stopwatch",""
"89","GCUC","32940","Marsalek, Asa","2:05.65","Stopwatch",""
"91","PURD","28707","Rasmussen, Sven","2:05.78","Stopwatch",""
"92","NAUCS","37514","Kelly, Aiden","2:05.90","Stopwatch",""
"93","AZCS","37156","Shapiro, Daniel","2:06.03","Stopwatch",""
"94","PURD","13733","Trotter, Gavin","2:06.09","Stopwatch",""
"95","PURD","28757","Perri, Roman","2:06.10","Stopwatch",""
"96","ISC","30457","Marchand, Henri","2:06.22","Stopwatch",""
"96","UCCS","27402","Pytlinski, Nick","2:06.22","Stopwatch",""
"98","UKCS","35042","Taylor, Trent","2:06.30","Stopwatch",""
"99","CU","24454","McLeod, Ian","2:06.31","Stopwatch",""
"100","CU","26794","Albright, Ryan","2:06.39","Stopwatch",""
"101","CLT","27703","Mervich, Ian","2:06.53","Stopwatch",""
"102","UCSD","30447","Kim, Lucas","2:06.55","Stopwatch",""
"103","ECS","26773","Lancellotti, Mason","2:06.57","Stopwatch",""
"104","UPENN","38574","Liu, Mason","2:06.62","Stopwatch",""
"105","USU","26725","Bernhardt, Spencer","2:06.80","Stopwatch",""
"106","PSU","20617","Semmer, Jack","2:06.81","Stopwatch",""
"106","UCSD","22920","Wong, Andrew","2:06.81","Stopwatch",""
"108","PITT","21134","Vacula, Trent","2:06.91","Stopwatch",""
"109","USFB","35965","Mitchell, Benjamin","2:06.93","Stopwatch",""
"110","UGAS","27082","Gauntt, Charlie","2:06.99","Stopwatch",""
"111","UTD","38620","Caraman, Bryan","2:07.01","Stopwatch",""
"112","FSUC","27325","Allen, Hunter","2:07.18","Stopwatch",""
"113","ISC","29853","McNally, Michael","2:07.22","Stopwatch",""
"114","UNCCH","25998","Su, Justin","2:07.23","Stopwatch",""
"115","UCLAS","31812","Zhang, Edi","2:07.25","Stopwatch",""
"116","BGCS","35858","Grubbs, Caleb","2:07.31","Stopwatch",""
"117","FSUC","34767","Feller, Curtis","2:07.33","Stopwatch",""
"117","NDSC","27774","Patchin, DJ","2:07.33","Stopwatch",""
"119","CMU","27092","Madeksza, Charlie","2:07.35","Stopwatch",""
"120","VCS","15094","O'Hara, Patrick","2:07.41","Stopwatch",""
"121","UTES","20675","Savinovich, Luke","2:07.45","Stopwatch",""
"122","PURD","13702","Kwon, Brian","2:07.46","Stopwatch",""
"123","CU","27839","Marr, Tate","2:07.51","Stopwatch",""
"124","UTES","27123","Yang, Edison","2:07.52","Stopwatch",""
"125","MARQ","36413","Islas, Fernando","2:07.56","Stopwatch",""
"126","TAMCS","26801","Christiansen, Harold","2:07.62","Stopwatch",""
"127","UWSC","39114","Nguyenle, Sean","2:07.69","Stopwatch",""
