"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"1","GTSC","34004","Carlton, Delaney","22.91","Stopwatch",""
"2","UALA","18792","Larson, Bryn","24.23","Stopwatch",""
"3","SCUW","34007","Kaur, Jasnoor","24.29","Stopwatch",""
"4","GCUC","27806","Creager, Emma","24.30","Stopwatch",""
"5","CPSC","17106","Luisetti, Clara","24.44","Stopwatch",""
"6","GTSC","21331","Fulton, Rachel","24.49","Stopwatch",""
"7","SCAR","29493","Sugra, Paige","24.57","Stopwatch",""
"8","FLOR","24000","Fenton, Bella","24.61","Stopwatch",""
"9","VTECH","27524","Will, Isabel","24.66","Stopwatch",""
"10","UTD","38623","Turner, Jillian","24.69","Stopwatch",""
"11","CSU","26499","Wick, Madison","24.74","Stopwatch",""
"12","UCSD","24928","Rummelhoff, Morgan","24.76","Stopwatch",""
"13","UNCW","34721","Jones, Rachel","24.78","Stopwatch",""
"14","CPSC","37020","Krampert, Ella Grace","24.81","Stopwatch",""
"15","GCUC","35061","Hoblet, Alexis","24.83","Stopwatch",""
"16","UMD","30528","Woo, Ashley","24.91","Stopwatch",""
"17","GTSC","33629","Ochoa, Iris","24.95","Stopwatch",""
"17","TAMPA","25988","Sheridan, Olivia","24.95","Stopwatch",""
"19","CSU","36016","Oconnor, Leigha","24.97","Stopwatch",""
"20","UVA","32277","Belsol, Gabriela","25.09","Stopwatch",""
"21","WVAU","34228","Hoover, Davia","25.10","Stopwatch",""
"22","UMICH","22435","Johnson, Evyn","25.13","Stopwatch",""
"23","UNCW","34856","Baxter, Lily","25.18","Stopwatch",""
"24","CLEM","39259","Adams, Lauren","25.21","Stopwatch",""
"24","UCR","38334","Tran, Yvonne","25.21","Stopwatch",""
"26","TAMCS","33925","Shade, Caroline","25.26","Stopwatch",""
"27","UCCS","26303","Smith, Julianna","25.27","Stopwatch",""
"28","GCUC","24377","Bergevin, Emily","25.29","Stopwatch",""
"29","AUB","31991","Baker, Regan","25.31","Stopwatch",""
"30","FSUC","34896","Roberts, Stella","25.35","Stopwatch",""
"31","CU","26782","Blitz, Grace","25.36","Stopwatch",""
"31","SCUW","15040","DeVillers, Samantha","25.36","Stopwatch",""
"33","UCONN","22753","Marshall, Melia","25.37","Stopwatch",""
"34","NDSC","31440","Mitchell, Caley","25.38","Stopwatch",""
"34","USFB","35956","Shulman, Roni","25.38","Stopwatch",""
"36","WUSTL","37723","Buchanan, Anita","25.40","Stopwatch",""
"36","CU","16889","Livingood, Kati","25.40","Stopwatch",""
"36","MIZZ","39768","Suh, Jione","25.40","Stopwatch",""
"39","CCU","26942","Caceres, Deanna","25.41","Stopwatch",""
"39","CPSC","22845","McCarron, Ella","25.41","Stopwatch",""
"41","USCA","38481","Liew, Xiao Rou","25.43","Stopwatch",""
"42","PSU","34875","Greenwood, Kaiylin","25.46","Stopwatch",""
"43","SYR","27967","Horst, Genae","25.47","Stopwatch",""
"43","UCSD","29539","Wu, Katherine","25.47","Stopwatch",""
"45","BGCS","20769","Kill, Elizabeth","25.48","Stopwatch",""
"46","ECU","28246","Powers, Alexis","25.49","Stopwatch",""
"47","AUB","20485","King, Amanda","25.50","Stopwatch",""
"47","UMD","22877","Serino, Grace","25.50","Stopwatch",""
"49","UGAS","12287","Dolson, Emma","25.51","Stopwatch",""
"49","CSOSU","28414","Mathewson, Cora","25.51","Stopwatch",""
"51","CAL","38073","Sterling, Sydney","25.56","Stopwatch",""
"52","W&M","36805","Cole, Madeleine","25.57","Stopwatch",""
"52","UCONN","36582","Harhay, Jane","25.57","Stopwatch",""
"52","FLOR","15316","Vroon, Katelyn","25.57","Stopwatch",""
"55","UNCCH","39240","Roberts, Lauren","25.58","Stopwatch",""
"56","UNFCS","35350","de Don, Taylor","25.60","Stopwatch",""
"57","GCUC","30434","O'Donnell, Charlize","25.61","Stopwatch",""
"58","UCSD","33494","Chen, Kaitlyn","25.62","Stopwatch",""
"58","GTSC","33716","Freund, Gabrielle","25.62","Stopwatch",""
"60","GWCS","39511","Donat, McKayla","25.63","Stopwatch",""
"60","UGAS","33825","Krzyzaniak, Alexis","25.63","Stopwatch",""
"60","GCUC","16157","Tamblyn, Sophia","25.63","Stopwatch",""
"63","JMU","33653","Woolley, Jamie","25.64","Stopwatch",""
"64","UNCW","29793","Kondratick, Morgan","25.65","Stopwatch",""
"64","UCSD","29556","Winata, Eugenia","25.65","Stopwatch",""
"66","PSU","34694","Bissett, Sage","25.67","Stopwatch",""
"67","TCUSC","37996","Hooper, Jaidyn","25.68","Stopwatch",""
"68","UNCCH","33666","Aghjayan, Hannah","25.71","Stopwatch",""
"68","UCSD","24690","Henry, Ryan","25.71","Stopwatch",""
"68","CU","18933","Smith, Caitlin","25.71","Stopwatch",""
"68","PSU","16772","Tierney, Campbell","25.71","Stopwatch",""
"68","SLUSC","28993","Zhang, Emily","25.71","Stopwatch",""
"73","NUIL","15592","Lee, Lauren","25.72","Stopwatch",""
"73","VCU","23846","Mozeleski, Leah","25.72","Stopwatch",""
"73","UCONN","22759","Raath, Ella","25.72","Stopwatch",""
"73","PRINC","36569","Redlich, Ruby","25.72","Stopwatch",""
"77","SCAR","28005","Masterson, Campbell","25.73","Stopwatch",""
"77","UVA","34098","Womack, Kristen","25.73","Stopwatch",""
"79","UGAS","33904","Bierman, Caroline","25.75","Stopwatch",""
"79","VTECH","35857","Fields, Colby","25.75","Stopwatch",""
"79","GTSC","19431","Hicks, Erin","25.75","Stopwatch",""
"79","MIZZ","31932","Mohart, Ava","25.75","Stopwatch",""
"79","DUKE","36101","Zheng, Julia","25.75","Stopwatch",""
"84","GCUC","31290","Storm, Lana","25.77","Stopwatch",""
"85","VTECH","21050","Barrett, Sophia","25.79","Stopwatch",""
"85","USU","13539","Larson, Emma","25.79","Stopwatch",""
"85","GCUC","35065","Wilson, Gracie","25.79","Stopwatch",""
"88","WUSTL","28158","Mefford, Audrey","25.80","Stopwatch",""
"89","UNCCH","26990","Berge, Isabel","25.81","Stopwatch",""
"89","SCUW","24845","Blas, Maia","25.81","Stopwatch",""
"89","UKCS","33557","Kleier, Sara","25.81","Stopwatch",""
"92","PURD","28649","Cogle, Morgan","25.82","Stopwatch",""
"93","JMU","27876","Bewley, Bekah","25.83","Stopwatch",""
"93","SCUW","35364","Giese, Meredith","25.83","Stopwatch",""
"95","KSSC","26160","Shope, Olivia","25.84","Stopwatch",""
"96","JMU","33748","Aman, Sarah","25.86","Stopwatch",""
"96","NCSU","34347","Major, Carson","25.86","Stopwatch",""
"96","NAUCS","31587","Markle, Krista","25.86","Stopwatch",""
"99","CAL","37257","Choi, Chloe","25.87","Stopwatch",""
"99","UCCS","35775","Habel, Lydia","25.87","Stopwatch",""
"101","CU","34731","Borkowski, Taylor","25.88","Stopwatch",""
"101","UMD","22916","Oiler, Ashley","25.88","Stopwatch",""
"101","UVA","14062","Ross, Marissa","25.88","Stopwatch",""
"104","UTES","15764","Bacon, Jeila","25.89","Stopwatch",""
"104","FSUC","21124","Kelly, Jemma","25.89","Stopwatch",""
"104","BOISE","37805","Miller, Julia","25.89","Stopwatch",""
"107","UMCS","28689","Chmigelski, Veronica","25.90","Stopwatch",""
"107","UCSD","37163","Khan, Sonia","25.90","Stopwatch",""
"109","UALA","35026","Tsynman, Katherine","25.91","Stopwatch",""
"110","JMU","13844","Boggess, Meredith","25.94","Stopwatch",""
"110","UCI","30180","Hoshina, Rin","25.94","Stopwatch",""
"110","TULSC","36606","Lowrie, Ella","25.94","Stopwatch",""
"110","W&M","16294","Sullivan, Annabel","25.94","Stopwatch",""
"114","UOFO","31504","Quaid, Colleen","25.95","Stopwatch",""
"114","UGAS","27065","Shaw, Morgan","25.95","Stopwatch",""
"114","UKCS","20707","Zimmer, Julia","25.95","Stopwatch",""
"117","DUKE","29674","Corrado, Sola","25.96","Stopwatch",""
"117","SEMO","33942","Noland, Audrey","25.96","Stopwatch",""
"119","CSOSU","36645","Miklos, Kyra","25.98","Stopwatch",""
"120","BOISE","37480","Jackson, Grace","25.99","Stopwatch",""
"120","NCSU","34369","Seitz, Lucy","25.99","Stopwatch",""
"122","CAL","30065","Kandel, Hannah","26.00","Stopwatch",""
"122","CCU","39448","Sitas, Konstantina","26.00","Stopwatch",""
"122","GTSC","26537","Wong, Tara","26.00","Stopwatch",""
"125","UMD","25111","Campbell, Maeve","26.01","Stopwatch",""
"125","SCUW","13720","Ceren, Rachel","26.01","Stopwatch",""
"125","TCUSC","38061","Devine, Lainey","26.01","Stopwatch",""
"125","FGCU","39362","Phillips, Georgia","26.01","Stopwatch",""
"129","TCUSC","36693","Hand, Hope","26.02","Stopwatch",""
"129","UNC","22578","Taylor, Ella","26.02","Stopwatch",""
"129","UCLAS","37995","Wu, Claire","26.02","Stopwatch",""
"132","CPSC","38479","Ramberg, Lillian","26.03","Stopwatch",""
"133","UNL","29625","Erlbacher, Leah","26.04","Stopwatch",""
"134","CU","33971","Fisher, Isabel","26.05","Stopwatch",""
"135","GMUSC","24055","Han, Marie","26.06","Stopwatch",""
"135","BCST","27395","Parisi, Kate","26.06","Stopwatch",""
"137","SCIU","29728","Lane, Amanda","26.07","Stopwatch",""
"138","UCFFL","39653","Semmen, Cambria","26.08","Stopwatch",""
"139","SCUCD","31554","Phung, Paige","26.09","Stopwatch",""
"140","ASU","28884","Fernandez, Natasha","26.10","Stopwatch",""
"140","PSU","25303","Good, Chelsea","26.10","Stopwatch",""
"140","W&M","16302","Larsen, Emily","26.10","Stopwatch",""
"140","UOFO","38521","Larsen, Lauren","26.10","Stopwatch",""
"144","CCU","20806","Everling, Corinne","26.11","Stopwatch",""
"144","CAL","29959","Feldman, Leah","26.11","Stopwatch",""
"144","ISC","29800","Gasperko, Ellie","26.11","Stopwatch",""
"147","CAL","33114","Gomez, Laura","26.12","Stopwatch",""
"147","CLEM","36015","Heil, Emily","26.12","Stopwatch",""
"149","UTES","27842","Brodigan, Anna","26.13","Stopwatch",""
"149","TTUSC","32067","Edwards, Amy","26.13","Stopwatch",""
"149","VUSC","36973","Ndiaye, Jayla","26.13","Stopwatch",""
"149","GWCS","23010","Rowe, Bria","26.13","Stopwatch",""
"153","VTECH","35862","Chapman, Morgan","26.14","Stopwatch",""
"153","CAL","32220","Franus, Beatrix","26.14","Stopwatch",""
"153","PURD","21602","Lingg, Rosalynd","26.14","Stopwatch",""
"153","CPSC","30382","Tomek, Paige","26.14","Stopwatch",""
"157","USU","35008","Bachman, Hayley","26.15","Stopwatch",""
"157","UMCS","28300","Do, Clara","26.15","Stopwatch",""
"157","VCS","28469","Dobrydney, Jackie","26.15","Stopwatch",""
"157","GWCS","22988","Kuivila, Cai","26.15","Stopwatch",""
"161","GCUC","35171","Ahrens, Elise","26.16","Stopwatch",""
"161","CSU","35127","Barr, Lindsay","26.16","Stopwatch",""
"161","CLT","34619","Donald, Morgan","26.16","Stopwatch",""
"161","UCLAS","25871","Gaspardone, Amy","26.16","Stopwatch",""
"165","WUSTL","34992","Butlin, Abby","26.17","Stopwatch",""
"165","UCONN","23713","Jandura, Carolyn","26.17","Stopwatch",""
"167","UMICH","28645","Luo, Michelle","26.19","Stopwatch",""
"167","UCFFL","38307","Majewski, Nicole","26.19","Stopwatch",""
"167","CAL","24351","Matheson, Allyn","26.19","Stopwatch",""
"167","PITT","21073","Murray, Meghan","26.19","Stopwatch",""
"167","FSUC","34389","Newcome, Ava","26.19","Stopwatch",""
"172","CSU","26541","Prien, Lauren","26.20","Stopwatch",""
"172","GVSU","36765","Weeden, Victoria","26.20","Stopwatch",""
"174","SCU","38027","Garcia, Julia","26.21","Stopwatch",""
"175","ISC","36431","Joshi, Rose","26.22","Stopwatch",""
"175","SCUW","31402","Oshan, Priya","26.22","Stopwatch",""
"175","SCUW","35777","Schmitz, Lily","26.22","Stopwatch",""
"178","UCSD","17354","Ishii, Yu","26.24","Stopwatch",""
"178","UOFO","39026","Petz, Lily","26.24","Stopwatch",""
"178","CSOSU","34816","Wood, Kiera","26.24","Stopwatch",""
