"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"1","GTSC","34004","Carlton, Delaney","50.83","Stopwatch",""
"2","VTECH","27524","Will, Isabel","53.21","Stopwatch",""
"3","GCUC","27806","Creager, Emma","53.56","Stopwatch",""
"4","UVA","32277","Belsol, Gabriela","53.70","Stopwatch",""
"5","CSU","26499","Wick, Madison","54.02","Stopwatch",""
"6","GTSC","20369","Munger, Audrey","54.03","Stopwatch",""
"7","GTSC","33629","Ochoa, Iris","54.04","Stopwatch",""
"8","UCSD","24341","Swift, Erin","54.15","Stopwatch",""
"9","CPSC","37020","Krampert, Ella Grace","54.17","Stopwatch",""
"10","SCUW","34007","Kaur, Jasnoor","54.22","Stopwatch",""
"11","UVA","26342","Graves, Ciara","54.34","Stopwatch",""
"12","UNCCH","27418","Kim, Catherine","54.65","Stopwatch",""
"13","GTSC","21331","Fulton, Rachel","54.70","Stopwatch",""
"14","FSUC","39086","Kofman, Tahlia","54.79","Stopwatch",""
"14","UALA","18792","Larson, Bryn","54.79","Stopwatch",""
"16","CPSC","17106","Luisetti, Clara","54.84","Stopwatch",""
"17","GCUC","35061","Hoblet, Alexis","54.88","Stopwatch",""
"18","TAMPA","25988","Sheridan, Olivia","54.90","Stopwatch",""
"19","UMICH","22435","Johnson, Evyn","54.92","Stopwatch",""
"20","CU","26782","Blitz, Grace","55.09","Stopwatch",""
"21","PRINC","36569","Redlich, Ruby","55.11","Stopwatch",""
"22","UVA","12347","Sheng, Anna","55.17","Stopwatch",""
"23","SCAR","28005","Masterson, Campbell","55.23","Stopwatch",""
"24","UNCW","29793","Kondratick, Morgan","55.30","Stopwatch",""
"25","GCUC","35065","Wilson, Gracie","55.36","Stopwatch",""
"26","WUSTL","37723","Buchanan, Anita","55.37","Stopwatch",""
"27","UALA","34778","Burkus, Sophie","55.38","Stopwatch",""
"28","BGCS","20769","Kill, Elizabeth","55.46","Stopwatch",""
"29","WUSTL","28328","Hildebrandt, Sophie","55.52","Stopwatch",""
"30","SCUW","13720","Ceren, Rachel","55.86","Stopwatch",""
"31","SANTA","18460","Baker, Megan","55.89","Stopwatch",""
"32","TAMCS","33925","Shade, Caroline","55.96","Stopwatch",""
"33","UKCS","33557","Kleier, Sara","55.97","Stopwatch",""
"33","UMD","22916","Oiler, Ashley","55.97","Stopwatch",""
"35","UMD","33669","Cronan, Hailey","55.99","Stopwatch",""
"36","CSU","36016","Oconnor, Leigha","56.01","Stopwatch",""
"36","UMD","22877","Serino, Grace","56.01","Stopwatch",""
"38","PURD","28649","Cogle, Morgan","56.03","Stopwatch",""
"39","FLOR","15316","Vroon, Katelyn","56.06","Stopwatch",""
