"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"100","GCUC","13204","Paredes, Savanna","1:05.61","Stopwatch",""
"102","DUKE","35148","Guglielmo, Ava","1:05.63","Stopwatch",""
"103","SCUW","31367","Thalhuber, Addie","1:05.64","Stopwatch",""
"104","SCIU","35811","Baumgardner, Lily","1:05.67","Stopwatch",""
"104","UDSC","27381","Bui, Angeline","1:05.67","Stopwatch",""
"104","SCUCD","31554","Phung, Paige","1:05.67","Stopwatch",""
"107","PSU","20417","Dye, Amelia","1:05.71","Stopwatch",""
"108","UCSD","24690","Henry, Ryan","1:05.74","Stopwatch",""
"109","BGCS","34937","Stechschulte, Isabella","1:05.76","Stopwatch",""
"110","JMU","36760","Cervenak, Madison","1:05.77","Stopwatch",""
"110","GTSC","13775","Plantamura, Natalie","1:05.77","Stopwatch",""
"112","UNCCH","26990","Berge, Isabel","1:05.78","Stopwatch",""
"113","FSUC","35140","Sealey, Isabelle","1:05.79","Stopwatch",""
"114","SCUW","24845","Blas, Maia","1:05.81","Stopwatch",""
"115","SYR","27967","Horst, Genae","1:05.82","Stopwatch",""
"115","GWCS","23010","Rowe, Bria","1:05.82","Stopwatch",""
"117","UMCS","28300","Do, Clara","1:05.84","Stopwatch",""
"118","VUSC","33479","Knepper, Leena","1:05.85","Stopwatch",""
"118","FSUC","20922","Marim, Isabella","1:05.85","Stopwatch",""
"118","TULSC","31455","Moore, Michaela","1:05.85","Stopwatch",""
"121","WUSTL","34394","Guthrie, Sydney","1:05.87","Stopwatch",""
"122","GWCS","38599","Chan, Megan","1:05.89","Stopwatch",""
"122","GMUSC","29951","Creeks, Sofia","1:05.89","Stopwatch",""
"124","SLUSC","24533","Dorsey, Molly","1:05.90","Stopwatch",""
"125","CSOSU","27643","Krogman, Clara","1:05.91","Stopwatch",""
"126","PURD","35557","Hadley, Maggie","1:05.94","Stopwatch",""
"127","JMU","33735","Atay, Kaylee","1:05.97","Stopwatch",""
"127","OUSD","39349","Schmidt, Kara","1:05.97","Stopwatch",""
"129","TAMPA","35023","Griffith, Kailin","1:05.99","Stopwatch",""
"129","UMCS","35321","Hemmett, Marin","1:05.99","Stopwatch",""
"129","AZCS","31849","Oslowski, Jordan","1:05.99","Stopwatch",""
"132","UNC","35157","Knowles, Sophia","1:06.03","Stopwatch",""
"133","UMD","34165","Bevivino, Gianna","1:06.04","Stopwatch",""
"133","AUB","19448","Holland, Arwen","1:06.04","Stopwatch",""
"135","UCI","32950","Johnson, Isabella","1:06.05","Stopwatch",""
"136","UGAS","27041","Fannin, Mattie","1:06.12","Stopwatch",""
"137","UTES","15478","Warren, Brinley","1:06.15","Stopwatch",""
"138","UNCW","34856","Baxter, Lily","1:06.18","Stopwatch",""
"139","PRINC","31397","Wythes, Alexandra","1:06.19","Stopwatch",""
"140","PITT","35648","Brown, McKenna","1:06.20","Stopwatch",""
"141","NDSC","22507","Anderson, Mary Claire","1:06.21","Stopwatch",""
"142","UMCS","33271","Zhao, Bonnie","1:06.22","Stopwatch",""
"143","VTECH","30444","Lane, Megan","1:06.24","Stopwatch",""
"144","UNCW","20540","Hauser, Genevieve","1:06.25","Stopwatch",""
"145","SCUW","15436","Conroy, Sally","1:06.26","Stopwatch",""
"145","UVA","20443","Pratt, Caroline","1:06.26","Stopwatch",""
"147","CAL","32220","Franus, Beatrix","1:06.27","Stopwatch",""
"147","CU","30338","Martin, Lara","1:06.27","Stopwatch",""
"149","FLOR","28918","Huewe, Olivia","1:06.28","Stopwatch",""
"150","SCUW","24091","Bierley, Emma","1:06.29","Stopwatch",""
"150","USFB","30534","Patricca, Patti","1:06.29","Stopwatch",""
"152","SANTA","24017","Shelton, Ashlyn","1:17.40","Stopwatch",""
